Domain, Ia
0.06345,0.034833119
0.0635,0.034886566
0.06355,0.034940051
0.0636,0.034993573
0.06365,0.035047133
0.0637,0.035100731
0.06375,0.035154365
0.0638,0.035208038
0.06385,0.035261747
0.0639,0.035315494
0.06395,0.035369279
0.064,0.035423101
0.06405,0.03547696
0.0641,0.035530857
0.06415,0.035584791
0.0642,0.035638762
0.06425,0.035692771
0.0643,0.035746817
0.06435,0.0358009
0.0644,0.035855021
0.06445,0.035909179
0.0645,0.035963374
0.06455,0.036017607
0.0646,0.036071877
0.06465,0.036126184
0.0647,0.036180528
0.06475,0.03623491
0.0648,0.036289328
0.06485,0.036343784
0.0649,0.036398278
0.06495,0.036452808
0.065,0.036507376
0.06505,0.03656198
0.0651,0.036616622
0.06515,0.036671301
0.0652,0.036726018
0.06525,0.036780771
0.0653,0.036835562
0.06535,0.036890389
0.0654,0.036945254
0.06545,0.037000156
0.0655,0.037055094
0.06555,0.03711007
0.0656,0.037165083
0.06565,0.037220133
0.0657,0.03727522
0.06575,0.037330344
0.0658,0.037385505
0.06585,0.037440703
0.0659,0.037495938
0.06595,0.03755121
0.066,0.037606519
0.06605,0.037661865
0.0661,0.037717248
0.06615,0.037772668
0.0662,0.037828124
0.06625,0.037883618
0.0663,0.037939149
0.06635,0.037994716
0.0664,0.03805032
0.06645,0.038105961
0.0665,0.038161639
0.06655,0.038217354
0.0666,0.038273106
0.06665,0.038328894
0.0667,0.038384719
0.06675,0.038440581
0.0668,0.03849648
0.06685,0.038552416
0.0669,0.038608388
0.06695,0.038664397
0.067,0.038720443
0.06705,0.038776526
0.0671,0.038832645
0.06715,0.038888801
0.0672,0.038944994
0.06725,0.039001223
0.0673,0.039057489
0.06735,0.039113792
0.0674,0.039170131
0.06745,0.039226507
0.0675,0.03928292
0.06755,0.039339369
0.0676,0.039395855
0.06765,0.039452378
0.0677,0.039508937
0.06775,0.039565532
0.0678,0.039622165
0.06785,0.039678833
0.0679,0.039735538
0.06795,0.03979228
0.068,0.039849059
0.06805,0.039905873
0.0681,0.039962725
0.06815,0.040019612
0.0682,0.040076537
0.06825,0.040133497
0.0683,0.040190494
0.06835,0.040247528
0.0684,0.040304598
0.06845,0.040361704
0.0685,0.040418847
0.06855,0.040476026
0.0686,0.040533242
0.06865,0.040590494
0.0687,0.040647782
0.06875,0.040705107
0.0688,0.040762468
0.06885,0.040819865
0.0689,0.040877298
0.06895,0.040934768
0.069,0.040992274
0.06905,0.041049817
0.0691,0.041107396
0.06915,0.041165011
0.0692,0.041222662
0.06925,0.041280349
0.0693,0.041338073
0.06935,0.041395833
0.0694,0.041453629
0.06945,0.041511461
0.0695,0.041569329
0.06955,0.041627234
0.0696,0.041685174
0.06965,0.041743151
0.0697,0.041801164
0.06975,0.041859213
0.0698,0.041917298
0.06985,0.041975419
0.0699,0.042033577
0.06995,0.04209177
0.07,0.042149999
0.07005,0.042208265
0.0701,0.042266566
0.07015,0.042324904
0.0702,0.042383277
0.07025,0.042441687
0.0703,0.042500132
0.07035,0.042558614
0.0704,0.042617131
0.07045,0.042675684
0.0705,0.042734274
0.07055,0.042792899
0.0706,0.04285156
0.07065,0.042910257
0.0707,0.04296899
0.07075,0.043027759
0.0708,0.043086563
0.07085,0.043145404
0.0709,0.04320428
0.07095,0.043263192
0.071,0.04332214
0.07105,0.043381124
0.0711,0.043440144
0.07115,0.043499199
0.0712,0.04355829
0.07125,0.043617417
0.0713,0.04367658
0.07135,0.043735778
0.0714,0.043795012
0.07145,0.043854282
0.0715,0.043913588
0.07155,0.043972929
0.0716,0.044032306
0.07165,0.044091718
0.0717,0.044151166
0.07175,0.04421065
0.0718,0.04427017
0.07185,0.044329725
0.0719,0.044389315
0.07195,0.044448941
0.072,0.044508603
0.07205,0.044568301
0.0721,0.044628034
0.07215,0.044687802
0.0722,0.044747606
0.07225,0.044807446
0.0723,0.044867321
0.07235,0.044927231
0.0724,0.044987177
0.07245,0.045047159
0.0725,0.045107176
0.07255,0.045167228
0.0726,0.045227316
0.07265,0.045287439
0.0727,0.045347598
0.07275,0.045407792
0.0728,0.045468021
0.07285,0.045528286
0.0729,0.045588586
0.07295,0.045648922
0.073,0.045709293
0.07305,0.045769699
0.0731,0.04583014
0.07315,0.045890617
0.0732,0.045951129
0.07325,0.046011677
0.0733,0.046072259
0.07335,0.046132877
0.0734,0.04619353
0.07345,0.046254219
0.0735,0.046314942
0.07355,0.046375701
0.0736,0.046436495
0.07365,0.046497324
0.0737,0.046558189
0.07375,0.046619088
0.0738,0.046680023
0.07385,0.046740992
0.0739,0.046801997
0.07395,0.046863037
0.074,0.046924112
0.07405,0.046985222
0.0741,0.047046368
0.07415,0.047107548
0.0742,0.047168763
0.07425,0.047230014
0.0743,0.047291299
0.07435,0.047352619
0.0744,0.047413975
0.07445,0.047475365
0.0745,0.04753679
0.07455,0.047598251
0.0746,0.047659746
0.07465,0.047721276
0.0747,0.047782841
0.07475,0.047844441
0.0748,0.047906076
0.07485,0.047967746
0.0749,0.04802945
0.07495,0.04809119
0.075,0.048152964
0.07505,0.048214773
0.0751,0.048276617
0.07515,0.048338496
0.0752,0.04840041
0.07525,0.048462358
0.0753,0.048524341
0.07535,0.048586359
0.0754,0.048648412
0.07545,0.048710499
0.0755,0.048772621
0.07555,0.048834778
0.0756,0.04889697
0.07565,0.048959196
0.0757,0.049021457
0.07575,0.049083752
0.0758,0.049146083
0.07585,0.049208447
0.0759,0.049270847
0.07595,0.049333281
0.076,0.049395749
0.07605,0.049458253
0.0761,0.04952079
0.07615,0.049583363
0.0762,0.04964597
0.07625,0.049708611
0.0763,0.049771287
0.07635,0.049833998
0.0764,0.049896743
0.07645,0.049959522
0.0765,0.050022336
0.07655,0.050085184
0.0766,0.050148067
0.07665,0.050210984
0.0767,0.050273936
0.07675,0.050336922
0.0768,0.050399943
0.07685,0.050462997
0.0769,0.050526087
0.07695,0.05058921
0.077,0.050652368
0.07705,0.05071556
0.0771,0.050778787
0.07715,0.050842048
0.0772,0.050905343
0.07725,0.050968672
0.0773,0.051032036
0.07735,0.051095434
0.0774,0.051158866
0.07745,0.051222333
0.0775,0.051285833
0.07755,0.051349368
0.0776,0.051412937
0.07765,0.051476541
0.0777,0.051540178
0.07775,0.051603849
0.0778,0.051667555
0.07785,0.051731295
0.0779,0.051795069
0.07795,0.051858877
0.078,0.051922719
0.07805,0.051986595
0.0781,0.052050505
0.07815,0.05211445
0.0782,0.052178428
0.07825,0.05224244
0.0783,0.052306487
0.07835,0.052370567
0.0784,0.052434681
0.07845,0.05249883
0.0785,0.052563012
0.07855,0.052627228
0.0786,0.052691478
0.07865,0.052755762
0.0787,0.05282008
0.07875,0.052884432
0.0788,0.052948818
0.07885,0.053013238
0.0789,0.053077691
0.07895,0.053142178
0.079,0.0532067
0.07905,0.053271255
0.0791,0.053335843
0.07915,0.053400466
0.0792,0.053465122
0.07925,0.053529812
0.0793,0.053594536
0.07935,0.053659294
0.0794,0.053724085
0.07945,0.05378891
0.0795,0.053853769
0.07955,0.053918661
0.0796,0.053983587
0.07965,0.054048547
0.0797,0.05411354
0.07975,0.054178567
0.0798,0.054243628
0.07985,0.054308722
0.0799,0.05437385
0.07995,0.054439011
0.08,0.054504206
0.08005,0.054569435
0.0801,0.054634697
0.08015,0.054699993
0.0802,0.054765322
0.08025,0.054830684
0.0803,0.05489608
0.08035,0.05496151
0.0804,0.055026973
0.08045,0.055092469
0.0805,0.055157999
0.08055,0.055223563
0.0806,0.055289159
0.08065,0.05535479
0.0807,0.055420453
0.08075,0.05548615
0.0808,0.05555188
0.08085,0.055617644
0.0809,0.055683441
0.08095,0.055749271
0.081,0.055815135
0.08105,0.055881031
0.0811,0.055946962
0.08115,0.056012925
0.0812,0.056078922
0.08125,0.056144951
0.0813,0.056211014
0.08135,0.056277111
0.0814,0.05634324
0.08145,0.056409403
0.0815,0.056475599
0.08155,0.056541828
0.0816,0.05660809
0.08165,0.056674385
0.0817,0.056740714
0.08175,0.056807075
0.0818,0.05687347
0.08185,0.056939897
0.0819,0.057006358
0.08195,0.057072852
0.082,0.057139378
0.08205,0.057205938
0.0821,0.057272531
0.08215,0.057339157
0.0822,0.057405816
0.08225,0.057472508
0.0823,0.057539232
0.08235,0.05760599
0.0824,0.05767278
0.08245,0.057739604
0.0825,0.05780646
0.08255,0.05787335
0.0826,0.057940272
0.08265,0.058007227
0.0827,0.058074215
0.08275,0.058141235
0.0828,0.058208289
0.08285,0.058275375
0.0829,0.058342494
0.08295,0.058409646
0.083,0.058476831
0.08305,0.058544048
0.0831,0.058611299
0.08315,0.058678581
0.0832,0.058745897
0.08325,0.058813245
0.0833,0.058880626
0.08335,0.05894804
0.0834,0.059015486
0.08345,0.059082965
0.0835,0.059150477
0.08355,0.059218021
0.0836,0.059285598
0.08365,0.059353207
0.0837,0.059420849
0.08375,0.059488524
0.0838,0.059556231
0.08385,0.05962397
0.0839,0.059691742
0.08395,0.059759547
0.084,0.059827384
0.08405,0.059895254
0.0841,0.059963156
0.08415,0.06003109
0.0842,0.060099057
0.08425,0.060167056
0.0843,0.060235088
0.08435,0.060303152
0.0844,0.060371249
0.08445,0.060439378
0.0845,0.060507539
0.08455,0.060575733
0.0846,0.060643959
0.08465,0.060712217
0.0847,0.060780507
0.08475,0.06084883
0.0848,0.060917185
0.08485,0.060985573
0.0849,0.061053992
0.08495,0.061122444
0.085,0.061190928
0.08505,0.061259445
0.0851,0.061327993
0.08515,0.061396574
0.0852,0.061465186
0.08525,0.061533831
0.0853,0.061602508
0.08535,0.061671218
0.0854,0.061739959
0.08545,0.061808732
0.0855,0.061877538
0.08555,0.061946375
0.0856,0.062015245
0.08565,0.062084146
0.0857,0.06215308
0.08575,0.062222046
0.0858,0.062291043
0.08585,0.062360073
0.0859,0.062429134
0.08595,0.062498228
0.086,0.062567353
0.08605,0.062636511
0.0861,0.0627057
0.08615,0.062774921
0.0862,0.062844174
0.08625,0.062913459
0.0863,0.062982776
0.08635,0.063052125
0.0864,0.063121505
0.08645,0.063190918
0.0865,0.063260362
0.08655,0.063329837
0.0866,0.063399345
0.08665,0.063468884
0.0867,0.063538456
0.08675,0.063608058
0.0868,0.063677693
0.08685,0.063747359
0.0869,0.063817057
0.08695,0.063886787
0.087,0.063956548
0.08705,0.064026341
0.0871,0.064096165
0.08715,0.064166022
0.0872,0.064235909
0.08725,0.064305829
0.0873,0.06437578
0.08735,0.064445762
0.0874,0.064515776
0.08745,0.064585822
0.0875,0.064655899
0.08755,0.064726007
0.0876,0.064796147
0.08765,0.064866319
0.0877,0.064936522
0.08775,0.065006756
0.0878,0.065077022
0.08785,0.065147319
0.0879,0.065217648
0.08795,0.065288008
0.088,0.065358399
0.08805,0.065428822
0.0881,0.065499276
0.08815,0.065569762
0.0882,0.065640279
0.08825,0.065710827
0.0883,0.065781406
0.08835,0.065852017
0.0884,0.065922658
0.08845,0.065993332
0.0885,0.066064036
0.08855,0.066134772
0.0886,0.066205538
0.08865,0.066276336
0.0887,0.066347165
0.08875,0.066418026
0.0888,0.066488917
0.08885,0.06655984
0.0889,0.066630793
0.08895,0.066701778
0.089,0.066772794
0.08905,0.066843841
0.0891,0.066914919
0.08915,0.066986028
0.0892,0.067057168
0.08925,0.067128339
0.0893,0.067199541
0.08935,0.067270774
0.0894,0.067342038
0.08945,0.067413333
0.0895,0.067484659
0.08955,0.067556016
0.0896,0.067627404
0.08965,0.067698822
0.0897,0.067770272
0.08975,0.067841752
0.0898,0.067913264
0.08985,0.067984806
0.0899,0.068056379
0.08995,0.068127982
0.09,0.068199617
0.09005,0.068271282
0.0901,0.068342978
0.09015,0.068414705
0.0902,0.068486463
0.09025,0.068558251
0.0903,0.06863007
0.09035,0.06870192
0.0904,0.0687738
0.09045,0.068845711
0.0905,0.068917653
0.09055,0.068989625
0.0906,0.069061628
0.09065,0.069133662
0.0907,0.069205726
0.09075,0.06927782
0.0908,0.069349946
0.09085,0.069422102
0.0909,0.069494288
0.09095,0.069566505
0.091,0.069638752
0.09105,0.06971103
0.0911,0.069783338
0.09115,0.069855677
0.0912,0.069928047
0.09125,0.070000446
0.0913,0.070072876
0.09135,0.070145337
0.0914,0.070217828
0.09145,0.070290349
0.0915,0.070362901
0.09155,0.070435483
0.0916,0.070508095
0.09165,0.070580737
0.0917,0.07065341
0.09175,0.070726114
0.0918,0.070798847
0.09185,0.070871611
0.0919,0.070944405
0.09195,0.071017229
0.092,0.071090083
0.09205,0.071162968
0.0921,0.071235883
0.09215,0.071308827
0.0922,0.071381802
0.09225,0.071454808
0.0923,0.071527843
0.09235,0.071600908
0.0924,0.071674004
0.09245,0.07174713
0.0925,0.071820285
0.09255,0.071893471
0.0926,0.071966687
0.09265,0.072039932
0.0927,0.072113208
0.09275,0.072186514
0.0928,0.072259849
0.09285,0.072333215
0.0929,0.072406611
0.09295,0.072480036
0.093,0.072553492
0.09305,0.072626977
0.0931,0.072700492
0.09315,0.072774037
0.0932,0.072847612
0.09325,0.072921217
0.0933,0.072994852
0.09335,0.073068516
0.0934,0.07314221
0.09345,0.073215934
0.0935,0.073289688
0.09355,0.073363471
0.0936,0.073437285
0.09365,0.073511127
0.0937,0.073585
0.09375,0.073658902
0.0938,0.073732834
0.09385,0.073806796
0.0939,0.073880787
0.09395,0.073954808
0.094,0.074028859
0.09405,0.074102939
0.0941,0.074177048
0.09415,0.074251188
0.0942,0.074325356
0.09425,0.074399555
0.0943,0.074473783
0.09435,0.07454804
0.0944,0.074622327
0.09445,0.074696643
0.0945,0.074770989
0.09455,0.074845364
0.0946,0.074919769
0.09465,0.074994203
0.0947,0.075068667
0.09475,0.075143159
0.0948,0.075217682
0.09485,0.075292233
0.0949,0.075366814
0.09495,0.075441424
0.095,0.075516064
0.09505,0.075590733
0.0951,0.075665431
0.09515,0.075740158
0.0952,0.075814915
0.09525,0.075889701
0.0953,0.075964516
0.09535,0.07603936
0.0954,0.076114234
0.09545,0.076189136
0.0955,0.076264068
0.09555,0.076339029
0.0956,0.076414019
0.09565,0.076489038
0.0957,0.076564087
0.09575,0.076639164
0.0958,0.07671427
0.09585,0.076789406
0.0959,0.07686457
0.09595,0.076939764
0.096,0.077014986
0.09605,0.077090238
0.0961,0.077165518
0.09615,0.077240828
0.0962,0.077316166
0.09625,0.077391533
0.0963,0.07746693
0.09635,0.077542355
0.0964,0.077617809
0.09645,0.077693292
0.0965,0.077768803
0.09655,0.077844344
0.0966,0.077919913
0.09665,0.077995511
0.0967,0.078071138
0.09675,0.078146794
0.0968,0.078222479
0.09685,0.078298192
0.0969,0.078373934
0.09695,0.078449704
0.097,0.078525504
0.09705,0.078601332
0.0971,0.078677188
0.09715,0.078753074
0.0972,0.078828988
0.09725,0.07890493
0.0973,0.078980902
0.09735,0.079056901
0.0974,0.07913293
0.09745,0.079208987
0.0975,0.079285072
0.09755,0.079361186
0.0976,0.079437328
0.09765,0.079513499
0.0977,0.079589699
0.09775,0.079665927
0.0978,0.079742183
0.09785,0.079818468
0.0979,0.079894781
0.09795,0.079971123
0.098,0.080047493
0.09805,0.080123891
0.0981,0.080200318
0.09815,0.080276773
0.0982,0.080353256
0.09825,0.080429768
0.0983,0.080506308
0.09835,0.080582876
0.0984,0.080659473
0.09845,0.080736097
0.0985,0.08081275
0.09855,0.080889432
0.0986,0.080966141
0.09865,0.081042878
0.0987,0.081119644
0.09875,0.081196438
0.0988,0.08127326
0.09885,0.08135011
0.0989,0.081426988
0.09895,0.081503895
0.099,0.081580829
0.09905,0.081657792
0.0991,0.081734782
0.09915,0.081811801
0.0992,0.081888847
0.09925,0.081965922
0.0993,0.082043024
0.09935,0.082120155
0.0994,0.082197313
0.09945,0.082274499
0.0995,0.082351713
0.09955,0.082428956
0.0996,0.082506226
0.09965,0.082583523
0.0997,0.082660849
0.09975,0.082738203
0.0998,0.082815584
0.09985,0.082892993
0.0999,0.08297043
0.09995,0.083047895
0.1,0.083125388
0.10005,0.083202908
0.1001,0.083280456
0.10015,0.083358031
0.1002,0.083435635
0.10025,0.083513266
0.1003,0.083590925
0.10035,0.083668611
0.1004,0.083746325
0.10045,0.083824066
0.1005,0.083901836
0.10055,0.083979632
0.1006,0.084057457
0.10065,0.084135309
0.1007,0.084213188
0.10075,0.084291095
0.1008,0.084369029
0.10085,0.084446991
0.1009,0.084524981
0.10095,0.084602997
0.101,0.084681042
0.10105,0.084759113
0.1011,0.084837213
0.10115,0.084915339
0.1012,0.084993493
0.10125,0.085071674
0.1013,0.085149883
0.10135,0.085228119
0.1014,0.085306382
0.10145,0.085384672
0.1015,0.08546299
0.10155,0.085541335
0.1016,0.085619707
0.10165,0.085698107
0.1017,0.085776533
0.10175,0.085854987
0.1018,0.085933468
0.10185,0.086011977
0.1019,0.086090512
0.10195,0.086169075
0.102,0.086247664
0.10205,0.086326281
0.1021,0.086404925
0.10215,0.086483596
0.1022,0.086562294
0.10225,0.086641019
0.1023,0.086719771
0.10235,0.08679855
0.1024,0.086877356
0.10245,0.086956189
0.1025,0.087035049
0.10255,0.087113936
0.1026,0.087192849
0.10265,0.08727179
0.1027,0.087350758
0.10275,0.087429752
0.1028,0.087508773
0.10285,0.087587822
0.1029,0.087666897
0.10295,0.087745998
0.103,0.087825127
0.10305,0.087904282
0.1031,0.087983464
0.10315,0.088062673
0.1032,0.088141909
0.10325,0.088221171
0.1033,0.08830046
0.10335,0.088379776
0.1034,0.088459118
0.10345,0.088538487
0.1035,0.088617883
0.10355,0.088697305
0.1036,0.088776754
0.10365,0.088856229
0.1037,0.088935731
0.10375,0.08901526
0.1038,0.089094815
0.10385,0.089174397
0.1039,0.089254005
0.10395,0.089333639
0.104,0.0894133
0.10405,0.089492988
0.1041,0.089572702
0.10415,0.089652442
0.1042,0.089732209
0.10425,0.089812002
0.1043,0.089891821
0.10435,0.089971667
0.1044,0.090051539
0.10445,0.090131438
0.1045,0.090211363
0.10455,0.090291314
0.1046,0.090371291
0.10465,0.090451295
0.1047,0.090531325
0.10475,0.090611381
0.1048,0.090691463
0.10485,0.090771572
0.1049,0.090851706
0.10495,0.090931867
0.105,0.091012054
0.10505,0.091092267
0.1051,0.091172506
0.10515,0.091252772
0.1052,0.091333063
0.10525,0.09141338
0.1053,0.091493724
0.10535,0.091574093
0.1054,0.091654489
0.10545,0.09173491
0.1055,0.091815358
0.10555,0.091895831
0.1056,0.09197633
0.10565,0.092056856
0.1057,0.092137407
0.10575,0.092217984
0.1058,0.092298587
0.10585,0.092379216
0.1059,0.09245987
0.10595,0.092540551
0.106,0.092621257
0.10605,0.092701989
0.1061,0.092782747
0.10615,0.092863531
0.1062,0.09294434
0.10625,0.093025175
0.1063,0.093106036
0.10635,0.093186922
0.1064,0.093267834
0.10645,0.093348772
0.1065,0.093429736
0.10655,0.093510725
0.1066,0.09359174
0.10665,0.09367278
0.1067,0.093753846
0.10675,0.093834937
0.1068,0.093916054
0.10685,0.093997197
0.1069,0.094078365
0.10695,0.094159558
0.107,0.094240777
0.10705,0.094322021
0.1071,0.094403291
0.10715,0.094484587
0.1072,0.094565907
0.10725,0.094647253
0.1073,0.094728625
0.10735,0.094810022
0.1074,0.094891444
0.10745,0.094972891
0.1075,0.095054364
0.10755,0.095135862
0.1076,0.095217386
0.10765,0.095298934
0.1077,0.095380508
0.10775,0.095462107
0.1078,0.095543732
0.10785,0.095625381
0.1079,0.095707056
0.10795,0.095788756
0.108,0.095870481
0.10805,0.095952231
0.1081,0.096034006
0.10815,0.096115806
0.1082,0.096197632
0.10825,0.096279482
0.1083,0.096361358
0.10835,0.096443258
0.1084,0.096525184
0.10845,0.096607134
0.1085,0.09668911
0.10855,0.09677111
0.1086,0.096853135
0.10865,0.096935186
0.1087,0.097017261
0.10875,0.097099361
0.1088,0.097181486
0.10885,0.097263636
0.1089,0.09734581
0.10895,0.09742801
0.109,0.097510234
0.10905,0.097592483
0.1091,0.097674757
0.10915,0.097757055
0.1092,0.097839379
0.10925,0.097921727
0.1093,0.098004099
0.10935,0.098086497
0.1094,0.098168919
0.10945,0.098251366
0.1095,0.098333837
0.10955,0.098416333
0.1096,0.098498854
0.10965,0.098581399
0.1097,0.098663968
0.10975,0.098746563
0.1098,0.098829181
0.10985,0.098911825
0.1099,0.098994493
0.10995,0.099077185
0.11,0.099159902
0.11005,0.099242643
0.1101,0.099325408
0.11015,0.099408199
0.1102,0.099491013
0.11025,0.099573852
0.1103,0.099656715
0.11035,0.099739602
0.1104,0.099822514
0.11045,0.09990545
0.1105,0.099988411
0.11055,0.100071396
0.1106,0.100154405
0.11065,0.100237438
0.1107,0.100320495
0.11075,0.100403577
0.1108,0.100486683
0.11085,0.100569813
0.1109,0.100652967
0.11095,0.100736145
0.111,0.100819348
0.11105,0.100902574
0.1111,0.100985825
0.11115,0.1010691
0.1112,0.101152398
0.11125,0.101235721
0.1113,0.101319068
0.11135,0.101402439
0.1114,0.101485834
0.11145,0.101569252
0.1115,0.101652695
0.11155,0.101736162
0.1116,0.101819652
0.11165,0.101903167
0.1117,0.101986705
0.11175,0.102070267
0.1118,0.102153853
0.11185,0.102237463
0.1119,0.102321097
0.11195,0.102404754
0.112,0.102488435
0.11205,0.10257214
0.1121,0.102655869
0.11215,0.102739622
0.1122,0.102823398
0.11225,0.102907198
0.1123,0.102991021
0.11235,0.103074868
0.1124,0.103158739
0.11245,0.103242634
0.1125,0.103326552
0.11255,0.103410493
0.1126,0.103494459
0.11265,0.103578447
0.1127,0.10366246
0.11275,0.103746496
0.1128,0.103830555
0.11285,0.103914638
0.1129,0.103998744
0.11295,0.104082874
0.113,0.104167027
0.11305,0.104251203
0.1131,0.104335403
0.11315,0.104419627
0.1132,0.104503873
0.11325,0.104588143
0.1133,0.104672437
0.11335,0.104756753
0.1134,0.104841093
0.11345,0.104925456
0.1135,0.105009843
0.11355,0.105094253
0.1136,0.105178685
0.11365,0.105263142
0.1137,0.105347621
0.11375,0.105432123
0.1138,0.105516649
0.11385,0.105601198
0.1139,0.10568577
0.11395,0.105770365
0.114,0.105854983
0.11405,0.105939624
0.1141,0.106024288
0.11415,0.106108975
0.1142,0.106193686
0.11425,0.106278419
0.1143,0.106363175
0.11435,0.106447954
0.1144,0.106532756
0.11445,0.106617581
0.1145,0.106702429
0.11455,0.1067873
0.1146,0.106872193
0.11465,0.10695711
0.1147,0.107042049
0.11475,0.107127012
0.1148,0.107211997
0.11485,0.107297004
0.1149,0.107382035
0.11495,0.107467088
0.115,0.107552164
0.11505,0.107637263
0.1151,0.107722384
0.11515,0.107807528
0.1152,0.107892695
0.11525,0.107977884
0.1153,0.108063096
0.11535,0.108148331
0.1154,0.108233588
0.11545,0.108318868
0.1155,0.10840417
0.11555,0.108489495
0.1156,0.108574842
0.11565,0.108660212
0.1157,0.108745605
0.11575,0.108831019
0.1158,0.108916457
0.11585,0.109001916
0.1159,0.109087398
0.11595,0.109172903
0.116,0.10925843
0.11605,0.109343979
0.1161,0.109429551
0.11615,0.109515144
0.1162,0.109600761
0.11625,0.109686399
0.1163,0.10977206
0.11635,0.109857743
0.1164,0.109943448
0.11645,0.110029176
0.1165,0.110114925
0.11655,0.110200697
0.1166,0.110286491
0.11665,0.110372307
0.1167,0.110458145
0.11675,0.110544006
0.1168,0.110629888
0.11685,0.110715793
